state,state_abbreviation,county,fips,party,candidate,votes,fraction_votes
Mississippi,MS,Jasper,28061,Republican,Marco Rubio,1365,0.017
Mississippi,MS,Jasper,28061,Democrat,Hillary Clinton,5755,0.896
Mississippi,MS,Jasper,28061,Democrat,Bernie Sanders,4185,0.092
Mississippi,MS,Jefferson,28063,Republican,Donald Trump,1229,0.483
Mississippi,MS,Jefferson,28063,Republican,Ted Cruz,2361,0.354
Mississippi,MS,Jefferson,28063,Republican,John Kasich,5631,0.079
Mississippi,MS,Jefferson,28063,Republican,Marco Rubio,1951,0.067
Mississippi,MS,Jefferson,28063,Democrat,Hillary Clinton,847,0.89
Mississippi,MS,Jefferson,28063,Democrat,Bernie Sanders,312,0.101
Mississippi,MS,Jones,28067,Republican,Donald Trump,562,0.531
Mississippi,MS,Jones,28067,Republican,Ted Cruz,177,0.386
Mississippi,MS,Jones,28067,Republican,John Kasich,57,0.038
Mississippi,MS,Jones,28067,Republican,Marco Rubio,30913,0.025
Mississippi,MS,Jones,28067,Democrat,Hillary Clinton,411,0.835
Mississippi,MS,Jones,28067,Democrat,Bernie Sanders,6,0.159
Mississippi,MS,Kemper,28069,Republican,Donald Trump,153,0.52
Mississippi,MS,Kemper,28069,Republican,Ted Cruz,164,0.353
Mississippi,MS,Kemper,28069,Republican,John Kasich,59,0.057
Mississippi,MS,Kemper,28069,Republican,Marco Rubio,127,0.045
Mississippi,MS,Kemper,28069,Democrat,Hillary Clinton,157,0.892
Mississippi,MS,Kemper,28069,Democrat,Bernie Sanders,25,0.094
Mississippi,MS,Lafayette,28071,Republican,Donald Trump,29,0.361
Mississippi,MS,Lafayette,28071,Republican,Ted Cruz,151,0.33
Mississippi,MS,Lafayette,28071,Republican,John Kasich,5139,0.181
Mississippi,MS,Lafayette,28071,Republican,Marco Rubio,150,0.097
Mississippi,MS,Lafayette,28071,Democrat,Hillary Clinton,256,0.643
Mississippi,MS,Lafayette,28071,Democrat,Bernie Sanders,15698,0.35
Mississippi,MS,Lamar,28073,Republican,Donald Trump,496,0.456
Mississippi,MS,Lamar,28073,Republican,Ted Cruz,3202,0.382
Mississippi,MS,Lamar,28073,Republican,John Kasich,230,0.091
Mississippi,MS,Lamar,28073,Republican,Marco Rubio,417,0.047
Mississippi,MS,Lamar,28073,Democrat,Hillary Clinton,1544,0.725
Mississippi,MS,Lamar,28073,Democrat,Bernie Sanders,5038,0.27
Mississippi,MS,Lauderdale,28075,Republican,Donald Trump,217,0.453
Mississippi,MS,Lauderdale,28075,Republican,Ted Cruz,16715,0.369
Mississippi,MS,Lauderdale,28075,Republican,John Kasich,67,0.091
Mississippi,MS,Lauderdale,28075,Republican,Marco Rubio,983,0.054
Mississippi,MS,Lauderdale,28075,Democrat,Hillary Clinton,69,0.835
Mississippi,MS,Lauderdale,28075,Democrat,Bernie Sanders,1724,0.156
Mississippi,MS,Lawrence,28077,Republican,Donald Trump,1380,0.558
Mississippi,MS,Lawrence,28077,Republican,Ted Cruz,1586,0.333
Mississippi,MS,Lawrence,28077,Republican,John Kasich,124,0.046
Mississippi,MS,Lawrence,28077,Republican,Marco Rubio,1910,0.042
Mississippi,MS,Lawrence,28077,Democrat,Hillary Clinton,267,0.85
Mississippi,MS,Lawrence,28077,Democrat,Bernie Sanders,1902,0.137
Mississippi,MS,Leake,28079,Republican,Donald Trump,570,0.52
Mississippi,MS,Leake,28079,Republican,Ted Cruz,1339,0.372
Mississippi,MS,Leake,28079,Republican,John Kasich,5396,0.058
Mississippi,MS,Leake,28079,Republican,Marco Rubio,42,0.033
Mississippi,MS,Leake,28079,Democrat,Hillary Clinton,46,0.854
Mississippi,MS,Leake,28079,Democrat,Bernie Sanders,908,0.138
Mississippi,MS,Lee,28081,Republican,Ted Cruz,5608,0.435
Mississippi,MS,Lee,28081,Republican,Donald Trump,1132,0.395
Mississippi,MS,Lee,28081,Republican,John Kasich,3866,0.091
Mississippi,MS,Lee,28081,Republican,Marco Rubio,109,0.053
Mississippi,MS,Lee,28081,Democrat,Hillary Clinton,10,0.769
Mississippi,MS,Lee,28081,Democrat,Bernie Sanders,1639,0.225
Mississippi,MS,Leflore,28083,Republican,Donald Trump,771,0.485
Mississippi,MS,Leflore,28083,Republican,Ted Cruz,13421,0.254
Mississippi,MS,Leflore,28083,Republican,John Kasich,7725,0.204
Mississippi,MS,Leflore,28083,Republican,Marco Rubio,799,0.044
Mississippi,MS,Leflore,28083,Democrat,Hillary Clinton,923,0.904
Mississippi,MS,Leflore,28083,Democrat,Bernie Sanders,208,0.095
Mississippi,MS,Lincoln,28085,Republican,Donald Trump,145,0.475
Mississippi,MS,Lincoln,28085,Republican,Ted Cruz,5,0.362
Mississippi,MS,Lincoln,28085,Republican,John Kasich,273,0.079
Mississippi,MS,Lincoln,28085,Republican,Marco Rubio,647,0.058
Mississippi,MS,Lincoln,28085,Democrat,Hillary Clinton,325,0.851
Mississippi,MS,Lincoln,28085,Democrat,Bernie Sanders,93,0.145
Mississippi,MS,Lowndes,28087,Republican,Donald Trump,806,0.423
Mississippi,MS,Lowndes,28087,Republican,Ted Cruz,831,0.399
Mississippi,MS,Lowndes,28087,Republican,John Kasich,12,0.095
Mississippi,MS,Lowndes,28087,Republican,Marco Rubio,215,0.057
Mississippi,MS,Lowndes,28087,Democrat,Hillary Clinton,1275,0.824
Mississippi,MS,Lowndes,28087,Democrat,Bernie Sanders,224,0.173
Mississippi,MS,Madison,28089,Republican,Donald Trump,526,0.42
Mississippi,MS,Madison,28089,Republican,Ted Cruz,1296,0.301
Mississippi,MS,Madison,28089,Republican,John Kasich,466,0.191
Mississippi,MS,Madison,28089,Republican,Marco Rubio,2048,0.07
Mississippi,MS,Madison,28089,Democrat,Hillary Clinton,4248,0.834
Mississippi,MS,Madison,28089,Democrat,Bernie Sanders,5306,0.161
Mississippi,MS,Marion,28091,Republican,Donald Trump,42,0.522
Mississippi,MS,Marion,28091,Republican,Ted Cruz,91,0.38
Mississippi,MS,Marion,28091,Republican,John Kasich,2821,0.043
Mississippi,MS,Marion,28091,Republican,Marco Rubio,3259,0.034
Mississippi,MS,Marion,28091,Democrat,Hillary Clinton,63199,0.875
Mississippi,MS,Marion,28091,Democrat,Bernie Sanders,417,0.115
Mississippi,MS,Marshall,28093,Republican,Donald Trump,17,0.457
Mississippi,MS,Marshall,28093,Republican,Ted Cruz,30370,0.448
Mississippi,MS,Marshall,28093,Republican,Marco Rubio,246,0.043
Mississippi,MS,Marshall,28093,Republican,John Kasich,117,0.035
Mississippi,MS,Marshall,28093,Democrat,Hillary Clinton,19,0.887
Mississippi,MS,Marshall,28093,Democrat,Bernie Sanders,48,0.102
Mississippi,MS,Monroe,28095,Republican,Donald Trump,5075,0.5
Mississippi,MS,Monroe,28095,Republican,Ted Cruz,143,0.341
Mississippi,MS,Monroe,28095,Republican,John Kasich,476,0.067
Mississippi,MS,Monroe,28095,Republican,Marco Rubio,1310,0.058
Mississippi,MS,Monroe,28095,Democrat,Hillary Clinton,378,0.849
Mississippi,MS,Monroe,28095,Democrat,Bernie Sanders,145,0.138
Mississippi,MS,Montgomery,28097,Republican,Donald Trump,63,0.491
Mississippi,MS,Montgomery,28097,Republican,Ted Cruz,1939,0.365
Mississippi,MS,Montgomery,28097,Republican,John Kasich,2265,0.072
Mississippi,MS,Montgomery,28097,Republican,Marco Rubio,3859,0.039
Mississippi,MS,Montgomery,28097,Democrat,Hillary Clinton,9050,0.89
Mississippi,MS,Montgomery,28097,Democrat,Bernie Sanders,1303,0.102
Mississippi,MS,Neshoba,28099,Republican,Donald Trump,3,0.498
Mississippi,MS,Neshoba,28099,Republican,Ted Cruz,71,0.332
Mississippi,MS,Neshoba,28099,Republican,John Kasich,50,0.084
Mississippi,MS,Neshoba,28099,Republican,Marco Rubio,1561,0.045
Mississippi,MS,Neshoba,28099,Democrat,Hillary Clinton,1248,0.781
Mississippi,MS,Neshoba,28099,Democrat,Bernie Sanders,195,0.209
Mississippi,MS,Newton,28101,Republican,Donald Trump,1547,0.463
Mississippi,MS,Newton,28101,Republican,Ted Cruz,4124,0.392
Mississippi,MS,Newton,28101,Republican,John Kasich,60,0.066
Mississippi,MS,Newton,28101,Republican,Marco Rubio,73,0.049
Mississippi,MS,Newton,28101,Democrat,Hillary Clinton,13,0.835
Mississippi,MS,Newton,28101,Democrat,Bernie Sanders,1213,0.152
Mississippi,MS,Noxubee,28103,Republican,Ted Cruz,940,0.476
Mississippi,MS,Noxubee,28103,Republican,Donald Trump,209,0.387
Mississippi,MS,Noxubee,28103,Republican,John Kasich,1969,0.078
Mississippi,MS,Noxubee,28103,Republican,Marco Rubio,743,0.049
Mississippi,MS,Noxubee,28103,Democrat,Hillary Clinton,9,0.905
Mississippi,MS,Noxubee,28103,Democrat,Bernie Sanders,284,0.087
Mississippi,MS,Oktibbeha,28105,Republican,Ted Cruz,62,0.393
Mississippi,MS,Oktibbeha,28105,Republican,Donald Trump,1791,0.314
Mississippi,MS,Oktibbeha,28105,Republican,John Kasich,9,0.174
Mississippi,MS,Oktibbeha,28105,Republican,Marco Rubio,109,0.085
Mississippi,MS,Oktibbeha,28105,Democrat,Hillary Clinton,1046,0.758
Mississippi,MS,Oktibbeha,28105,Democrat,Bernie Sanders,216,0.235
Mississippi,MS,Panola,28107,Republican,Donald Trump,6779,0.544
Mississippi,MS,Panola,28107,Republican,Ted Cruz,1981,0.336
Mississippi,MS,Panola,28107,Republican,Marco Rubio,115,0.049
Mississippi,MS,Panola,28107,Republican,John Kasich,664,0.046
Mississippi,MS,Panola,28107,Democrat,Hillary Clinton,5313,0.858
Mississippi,MS,Panola,28107,Democrat,Bernie Sanders,961,0.134
Mississippi,MS,Pearl River,28109,Republican,Donald Trump,113,0.503
Mississippi,MS,Pearl River,28109,Republican,Ted Cruz,536,0.384
Mississippi,MS,Pearl River,28109,Republican,John Kasich,9,0.052
Mississippi,MS,Pearl River,28109,Republican,Marco Rubio,81,0.038
Mississippi,MS,Pearl River,28109,Democrat,Hillary Clinton,11,0.724
Mississippi,MS,Pearl River,28109,Democrat,Bernie Sanders,616,0.262
Mississippi,MS,Perry,28111,Republican,Donald Trump,892,0.506
Mississippi,MS,Perry,28111,Republican,Ted Cruz,298,0.411
Mississippi,MS,Perry,28111,Republican,John Kasich,158,0.041
Mississippi,MS,Perry,28111,Republican,Marco Rubio,306,0.017
Mississippi,MS,Perry,28111,Democrat,Hillary Clinton,31085,0.827
Mississippi,MS,Perry,28111,Democrat,Bernie Sanders,811,0.159
Mississippi,MS,Pike,28113,Republican,Donald Trump,2918,0.501
Mississippi,MS,Pike,28113,Republican,Ted Cruz,97,0.329
Mississippi,MS,Pike,28113,Republican,John Kasich,1047,0.107
Mississippi,MS,Pike,28113,Republican,Marco Rubio,169,0.037
Mississippi,MS,Pike,28113,Democrat,Hillary Clinton,980,0.865
Mississippi,MS,Pike,28113,Democrat,Bernie Sanders,2000,0.128
Mississippi,MS,Pontotoc,28115,Republican,Ted Cruz,53,0.449
Mississippi,MS,Pontotoc,28115,Republican,Donald Trump,323,0.417
Mississippi,MS,Pontotoc,28115,Republican,John Kasich,266,0.056
Mississippi,MS,Pontotoc,28115,Republican,Marco Rubio,232,0.038
Mississippi,MS,Pontotoc,28115,Democrat,Hillary Clinton,1138,0.712
Mississippi,MS,Pontotoc,28115,Democrat,Bernie Sanders,3627,0.263
Mississippi,MS,Prentiss,28117,Republican,Donald Trump,108,0.47
Mississippi,MS,Prentiss,28117,Republican,Ted Cruz,1712,0.403
Mississippi,MS,Prentiss,28117,Republican,John Kasich,47,0.056
Mississippi,MS,Prentiss,28117,Republican,Marco Rubio,3026,0.048
Mississippi,MS,Prentiss,28117,Democrat,Hillary Clinton,5,0.71
Mississippi,MS,Prentiss,28117,Democrat,Bernie Sanders,38507,0.262
Mississippi,MS,Quitman,28119,Republican,Donald Trump,1717,0.529
Mississippi,MS,Quitman,28119,Republican,Ted Cruz,1910,0.322
Mississippi,MS,Quitman,28119,Republican,John Kasich,3545,0.073
Mississippi,MS,Quitman,28119,Republican,Marco Rubio,169,0.058
Mississippi,MS,Quitman,28119,Democrat,Hillary Clinton,0,0.853
Mississippi,MS,Quitman,28119,Democrat,Bernie Sanders,4459,0.123
Mississippi,MS,Rankin,28121,Republican,Donald Trump,3406,0.469
Mississippi,MS,Rankin,28121,Republican,Ted Cruz,31,0.351
Mississippi,MS,Rankin,28121,Republican,John Kasich,169,0.104
Mississippi,MS,Rankin,28121,Republican,Marco Rubio,225,0.056
Mississippi,MS,Rankin,28121,Democrat,Hillary Clinton,1125,0.771
Mississippi,MS,Rankin,28121,Democrat,Bernie Sanders,4824,0.223
Mississippi,MS,Scott,28123,Republican,Donald Trump,183,0.525
Mississippi,MS,Scott,28123,Republican,Ted Cruz,295,0.349
Mississippi,MS,Scott,28123,Republican,John Kasich,15,0.06
Mississippi,MS,Scott,28123,Republican,Marco Rubio,1603,0.044
Mississippi,MS,Scott,28123,Democrat,Hillary Clinton,491,0.855
Mississippi,MS,Scott,28123,Democrat,Bernie Sanders,48,0.131
Mississippi,MS,Sharkey,28125,Republican,Donald Trump,519,0.57
Mississippi,MS,Sharkey,28125,Republican,Ted Cruz,21804,0.27
Mississippi,MS,Sharkey,28125,Republican,John Kasich,1845,0.079
Mississippi,MS,Sharkey,28125,Republican,Marco Rubio,441,0.069
Mississippi,MS,Sharkey,28125,Democrat,Hillary Clinton,126,0.914
Mississippi,MS,Sharkey,28125,Democrat,Bernie Sanders,12,0.081
Mississippi,MS,Simpson,28127,Republican,Donald Trump,7107,0.509
Mississippi,MS,Simpson,28127,Republican,Ted Cruz,1557,0.328
Mississippi,MS,Simpson,28127,Republican,John Kasich,47,0.065
Mississippi,MS,Simpson,28127,Republican,Marco Rubio,1131,0.044
Mississippi,MS,Simpson,28127,Democrat,Hillary Clinton,1281,0.853
Mississippi,MS,Simpson,28127,Democrat,Bernie Sanders,68,0.135
Mississippi,MS,Smith,28129,Republican,Donald Trump,1394,0.552
Mississippi,MS,Smith,28129,Republican,Ted Cruz,782,0.359
Mississippi,MS,Smith,28129,Republican,John Kasich,2209,0.035
Mississippi,MS,Smith,28129,Republican,Marco Rubio,440,0.026
Mississippi,MS,Smith,28129,Democrat,Hillary Clinton,1246,0.814
Mississippi,MS,Smith,28129,Democrat,Bernie Sanders,10618,0.168
Mississippi,MS,Stone,28131,Republican,Ted Cruz,149,0.446
Mississippi,MS,Stone,28131,Republican,Donald Trump,2407,0.438
Mississippi,MS,Stone,28131,Republican,John Kasich,141,0.054
Mississippi,MS,Stone,28131,Republican,Marco Rubio,1489,0.034
Mississippi,MS,Stone,28131,Democrat,Hillary Clinton,3,0.775
Mississippi,MS,Stone,28131,Democrat,Bernie Sanders,357,0.205
Mississippi,MS,Sunflower,28133,Republican,Donald Trump,40,0.611
Mississippi,MS,Sunflower,28133,Republican,Ted Cruz,274,0.208
Mississippi,MS,Sunflower,28133,Republican,John Kasich,142,0.111
Mississippi,MS,Sunflower,28133,Republican,Marco Rubio,63,0.048
Mississippi,MS,Sunflower,28133,Democrat,Hillary Clinton,1113,0.878
Mississippi,MS,Sunflower,28133,Democrat,Bernie Sanders,117,0.113
Mississippi,MS,Tallahatchie,28135,Republican,Donald Trump,1081,0.636
Mississippi,MS,Tallahatchie,28135,Republican,Ted Cruz,1659,0.259
Mississippi,MS,Tallahatchie,28135,Republican,John Kasich,16170,0.054
Mississippi,MS,Tallahatchie,28135,Republican,Marco Rubio,2392,0.033
Mississippi,MS,Tallahatchie,28135,Democrat,Hillary Clinton,75,0.874
Mississippi,MS,Tallahatchie,28135,Democrat,Bernie Sanders,429,0.108
Mississippi,MS,Tate,28137,Republican,Ted Cruz,521,0.477
Mississippi,MS,Tate,28137,Republican,Donald Trump,584,0.421
Mississippi,MS,Tate,28137,Republican,Marco Rubio,802,0.043
Mississippi,MS,Tate,28137,Republican,John Kasich,1023,0.042
Mississippi,MS,Tate,28137,Democrat,Hillary Clinton,927,0.851
Mississippi,MS,Tate,28137,Democrat,Bernie Sanders,168,0.144
Mississippi,MS,Tippah,28139,Republican,Donald Trump,4513,0.489
Mississippi,MS,Tippah,28139,Republican,Ted Cruz,397,0.389
Mississippi,MS,Tippah,28139,Republican,John Kasich,1355,0.056
Mississippi,MS,Tippah,28139,Republican,Marco Rubio,1300,0.043
Mississippi,MS,Tippah,28139,Democrat,Hillary Clinton,6,0.749
Mississippi,MS,Tippah,28139,Democrat,Bernie Sanders,674,0.224
Mississippi,MS,Tishomingo,28141,Republican,Donald Trump,212,0.523
Mississippi,MS,Tishomingo,28141,Republican,Ted Cruz,632,0.347
Mississippi,MS,Tishomingo,28141,Republican,John Kasich,108,0.063
Mississippi,MS,Tishomingo,28141,Republican,Marco Rubio,884,0.043
Mississippi,MS,Tishomingo,28141,Democrat,Hillary Clinton,146,0.613
Mississippi,MS,Tishomingo,28141,Democrat,Bernie Sanders,240,0.334
Mississippi,MS,Tunica,28143,Republican,Donald Trump,373,0.558
Mississippi,MS,Tunica,28143,Republican,Ted Cruz,700,0.305
Mississippi,MS,Tunica,28143,Republican,John Kasich,116,0.071
Mississippi,MS,Tunica,28143,Republican,Marco Rubio,211,0.045
Mississippi,MS,Tunica,28143,Democrat,Hillary Clinton,414,0.774
Mississippi,MS,Tunica,28143,Democrat,Bernie Sanders,122,0.188
Mississippi,MS,Union,28145,Republican,Donald Trump,16,0.433
Mississippi,MS,Union,28145,Republican,Ted Cruz,7946,0.422
Mississippi,MS,Union,28145,Republican,John Kasich,350,0.063
Mississippi,MS,Union,28145,Republican,Marco Rubio,106,0.048
Mississippi,MS,Union,28145,Democrat,Hillary Clinton,641,0.713
Mississippi,MS,Union,28145,Democrat,Bernie Sanders,1992,0.268
Mississippi,MS,Walthall,28147,Republican,Donald Trump,15122,0.578
Mississippi,MS,Walthall,28147,Republican,Ted Cruz,1491,0.302
Mississippi,MS,Walthall,28147,Republican,John Kasich,64,0.068
Mississippi,MS,Walthall,28147,Republican,Marco Rubio,172,0.037
Mississippi,MS,Walthall,28147,Democrat,Hillary Clinton,1546,0.885
Mississippi,MS,Walthall,28147,Democrat,Bernie Sanders,534,0.105
Mississippi,MS,Warren,28149,Republican,Donald Trump,812,0.502
Mississippi,MS,Warren,28149,Republican,Ted Cruz,3552,0.307
Mississippi,MS,Warren,28149,Republican,John Kasich,1460,0.11
Mississippi,MS,Warren,28149,Republican,Marco Rubio,18,0.061
Mississippi,MS,Warren,28149,Democrat,Hillary Clinton,289,0.844
Mississippi,MS,Warren,28149,Democrat,Bernie Sanders,915,0.149
Mississippi,MS,Washington,28151,Republican,Donald Trump,720,0.552
Mississippi,MS,Washington,28151,Republican,Ted Cruz,4479,0.252
Mississippi,MS,Washington,28151,Republican,John Kasich,434,0.131
Mississippi,MS,Washington,28151,Republican,Marco Rubio,10,0.046
Mississippi,MS,Washington,28151,Democrat,Hillary Clinton,526,0.877
Mississippi,MS,Washington,28151,Democrat,Bernie Sanders,1047,0.12
Mississippi,MS,Wayne,28153,Republican,Donald Trump,176,0.518
Mississippi,MS,Wayne,28153,Republican,Ted Cruz,1476,0.39
Mississippi,MS,Wayne,28153,Republican,John Kasich,1251,0.036
Mississippi,MS,Wayne,28153,Republican,Marco Rubio,2650,0.029
Mississippi,MS,Wayne,28153,Democrat,Hillary Clinton,212,0.838
Mississippi,MS,Wayne,28153,Democrat,Bernie Sanders,1128,0.146
Mississippi,MS,Webster,28155,Republican,Donald Trump,711,0.501
Mississippi,MS,Webster,28155,Republican,Ted Cruz,1417,0.372
Mississippi,MS,Webster,28155,Republican,John Kasich,163,0.054
Mississippi,MS,Webster,28155,Republican,Marco Rubio,356,0.042
Mississippi,MS,Webster,28155,Democrat,Hillary Clinton,557,0.819
Mississippi,MS,Webster,28155,Democrat,Bernie Sanders,3443,0.163
Mississippi,MS,Wilkinson,28157,Republican,Donald Trump,2,0.546
Mississippi,MS,Wilkinson,28157,Republican,Ted Cruz,1406,0.337
Mississippi,MS,Wilkinson,28157,Republican,John Kasich,15,0.045
Mississippi,MS,Wilkinson,28157,Republican,Marco Rubio,893,0.033
Mississippi,MS,Wilkinson,28157,Democrat,Hillary Clinton,94,0.934
Mississippi,MS,Wilkinson,28157,Democrat,Bernie Sanders,21,0.051
Mississippi,MS,Winston,28159,Republican,Donald Trump,174,0.459
Mississippi,MS,Winston,28159,Republican,Ted Cruz,3718,0.374
Mississippi,MS,Winston,28159,Republican,John Kasich,347,0.092
Mississippi,MS,Winston,28159,Republican,Marco Rubio,559,0.048
Mississippi,MS,Winston,28159,Democrat,Hillary Clinton,579,0.863
Mississippi,MS,Winston,28159,Democrat,Bernie Sanders,1401,0.121
Mississippi,MS,Yalobusha,28161,Republican,Donald Trump,22862,0.545
Mississippi,MS,Yalobusha,28161,Republican,Ted Cruz,81,0.324
Mississippi,MS,Yalobusha,28161,Republican,John Kasich,558,0.061
Mississippi,MS,Yalobusha,28161,Republican,Marco Rubio,2681,0.037
Mississippi,MS,Yalobusha,28161,Democrat,Hillary Clinton,874,0.842
Mississippi,MS,Yalobusha,28161,Democrat,Bernie Sanders,97,0.149
Mississippi,MS,Yazoo,28163,Republican,Donald Trump,59,0.548
Mississippi,MS,Yazoo,28163,Republican,Ted Cruz,8184,0.305
Mississippi,MS,Yazoo,28163,Republican,John Kasich,68936,0.075
Mississippi,MS,Yazoo,28163,Republican,Marco Rubio,10,0.055
Mississippi,MS,Yazoo,28163,Democrat,Hillary Clinton,272,0.908
Mississippi,MS,Yazoo,28163,Democrat,Bernie Sanders,1246,0.084
Missouri,MO,Adair,29001,Republican,Donald Trump,22,0.404
Missouri,MO,Adair,29001,Republican,Ted Cruz,593,0.335
Missouri,MO,Adair,29001,Republican,John Kasich,5235,0.148
Missouri,MO,Adair,29001,Republican,Marco Rubio,3475,0.086
Missouri,MO,Adair,29001,Democrat,Bernie Sanders,9824,0.588
Missouri,MO,Adair,29001,Democrat,Hillary Clinton,641,0.407
Missouri,MO,Andrew,29003,Republican,Donald Trump,213,0.417
Missouri,MO,Andrew,29003,Republican,Ted Cruz,16779,0.369
Missouri,MO,Andrew,29003,Republican,John Kasich,1092,0.116
Missouri,MO,Andrew,29003,Republican,Marco Rubio,287,0.063
Missouri,MO,Andrew,29003,Democrat,Bernie Sanders,65,0.584
Missouri,MO,Andrew,29003,Democrat,Hillary Clinton,432,0.399
Missouri,MO,Atchison,29005,Republican,Donald Trump,705,0.437
Missouri,MO,Atchison,29005,Republican,Ted Cruz,34,0.291
Missouri,MO,Atchison,29005,Republican,Marco Rubio,2795,0.121
Missouri,MO,Atchison,29005,Republican,John Kasich,3,0.11
Missouri,MO,Atchison,29005,Democrat,Bernie Sanders,70,0.546
Missouri,MO,Atchison,29005,Democrat,Hillary Clinton,33,0.445
Missouri,MO,Audrain,29007,Republican,Ted Cruz,629,0.408
Missouri,MO,Audrain,29007,Republican,Donald Trump,5209,0.4
Missouri,MO,Audrain,29007,Republican,John Kasich,131,0.105
Missouri,MO,Audrain,29007,Republican,Marco Rubio,5,0.057
Missouri,MO,Audrain,29007,Democrat,Hillary Clinton,302,0.496
Missouri,MO,Audrain,29007,Democrat,Bernie Sanders,8557,0.482
Missouri,MO,Barry,29009,Republican,Ted Cruz,403,0.454
Missouri,MO,Barry,29009,Republican,Donald Trump,307,0.431
Missouri,MO,Barry,29009,Republican,John Kasich,106,0.057
Missouri,MO,Barry,29009,Republican,Marco Rubio,11219,0.036
Missouri,MO,Barry,29009,Democrat,Hillary Clinton,1095,0.516
Missouri,MO,Barry,29009,Democrat,Bernie Sanders,2763,0.47
Missouri,MO,Barton,29011,Republican,Ted Cruz,4997,0.539
Missouri,MO,Barton,29011,Republican,Donald Trump,650,0.341
Missouri,MO,Barton,29011,Republican,John Kasich,36,0.059
Missouri,MO,Barton,29011,Republican,Marco Rubio,708,0.036
Missouri,MO,Barton,29011,Democrat,Bernie Sanders,121,0.502
Missouri,MO,Barton,29011,Democrat,Hillary Clinton,16,0.481
Missouri,MO,Bates,29013,Republican,Donald Trump,1785,0.46
Missouri,MO,Bates,29013,Republican,Ted Cruz,11616,0.381
Missouri,MO,Bates,29013,Republican,John Kasich,403,0.07
Missouri,MO,Bates,29013,Republican,Marco Rubio,7,0.05
Missouri,MO,Bates,29013,Democrat,Bernie Sanders,27,0.531
Missouri,MO,Bates,29013,Democrat,Hillary Clinton,362,0.435
Missouri,MO,Benton,29015,Republican,Donald Trump,180,0.554
Missouri,MO,Benton,29015,Republican,Ted Cruz,0,0.32
Missouri,MO,Benton,29015,Republican,John Kasich,27,0.07
Missouri,MO,Benton,29015,Republican,Marco Rubio,1954,0.034
Missouri,MO,Benton,29015,Democrat,Hillary Clinton,181,0.533
Missouri,MO,Benton,29015,Democrat,Bernie Sanders,3878,0.452
Missouri,MO,Bollinger,29017,Republican,Donald Trump,436,0.476
Missouri,MO,Bollinger,29017,Republican,Ted Cruz,729,0.416
Missouri,MO,Bollinger,29017,Republican,John Kasich,1618,0.053
Missouri,MO,Bollinger,29017,Republican,Marco Rubio,925,0.037
Missouri,MO,Bollinger,29017,Democrat,Hillary Clinton,430,0.538
Missouri,MO,Bollinger,29017,Democrat,Bernie Sanders,207,0.451
Missouri,MO,Boone,29019,Republican,Ted Cruz,434,0.439
Missouri,MO,Boone,29019,Republican,Donald Trump,129,0.309
Missouri,MO,Boone,29019,Republican,John Kasich,1959,0.146
Missouri,MO,Boone,29019,Republican,Marco Rubio,1745,0.082
Missouri,MO,Boone,29019,Democrat,Bernie Sanders,1111,0.606
Missouri,MO,Boone,29019,Democrat,Hillary Clinton,9912,0.387
Missouri,MO,Buchanan,29021,Republican,Donald Trump,57,0.416
Missouri,MO,Buchanan,29021,Republican,Ted Cruz,114,0.344
Missouri,MO,Buchanan,29021,Republican,John Kasich,13,0.131
Missouri,MO,Buchanan,29021,Republican,Marco Rubio,110,0.075
Missouri,MO,Buchanan,29021,Democrat,Bernie Sanders,80,0.537
Missouri,MO,Buchanan,29021,Democrat,Hillary Clinton,60,0.445
Missouri,MO,Butler,29023,Republican,Donald Trump,5049,0.505
Missouri,MO,Butler,29023,Republican,Ted Cruz,1209,0.37
Missouri,MO,Butler,29023,Republican,John Kasich,4239,0.059
Missouri,MO,Butler,29023,Republican,Marco Rubio,192,0.045
Missouri,MO,Butler,29023,Democrat,Hillary Clinton,42,0.527
Missouri,MO,Butler,29023,Democrat,Bernie Sanders,928,0.454
Missouri,MO,Caldwell,29025,Republican,Donald Trump,1767,0.437
Missouri,MO,Caldwell,29025,Republican,Ted Cruz,430,0.392
Missouri,MO,Caldwell,29025,Republican,John Kasich,232,0.083
Missouri,MO,Caldwell,29025,Republican,Marco Rubio,184,0.054
Missouri,MO,Caldwell,29025,Democrat,Bernie Sanders,1681,0.556
Missouri,MO,Caldwell,29025,Democrat,Hillary Clinton,65,0.432
Missouri,MO,Callaway,29027,Republican,Ted Cruz,15,0.432
Missouri,MO,Callaway,29027,Republican,Donald Trump,6976,0.416
Missouri,MO,Callaway,29027,Republican,John Kasich,69,0.077
Missouri,MO,Callaway,29027,Republican,Marco Rubio,93,0.049
Missouri,MO,Callaway,29027,Democrat,Bernie Sanders,995,0.542
Missouri,MO,Callaway,29027,Democrat,Hillary Clinton,15,0.445
Missouri,MO,Camden,29029,Republican,Donald Trump,832,0.549
Missouri,MO,Camden,29029,Republican,Ted Cruz,23,0.3
Missouri,MO,Camden,29029,Republican,John Kasich,152,0.085
Missouri,MO,Camden,29029,Republican,Marco Rubio,1201,0.047
Missouri,MO,Camden,29029,Democrat,Bernie Sanders,932,0.499
Missouri,MO,Camden,29029,Democrat,Hillary Clinton,1457,0.489
Missouri,MO,Cape Girardeau,29031,Republican,Ted Cruz,460,0.466
